Elapsed,Time,User Path,Virtual User ID,Parent,Element,Response time,Success,Population,Zone
602729,2023-05-02T08:25:01.039-05:00,"EP_Standard_C4484572",0-177,"Actions","EP_Landing",2588,yes,"EP","Default zone"
602786,2023-05-02T08:25:01.096-05:00,"EP_Standard_C4484572_998",1-92,"Actions","EP_Dashboard",11643,yes,"EP_1","Default zone"
602788,2023-05-02T08:25:01.098-05:00,"EP_Standard_C4484572",0-144,"Actions","EP_Landing",1428,yes,"EP","Default zone"
602824,2023-05-02T08:25:01.134-05:00,"EP_Standard_C4484572",0-60,"Actions","FINISH",0,yes,"EP","Default zone"
602838,2023-05-02T08:25:01.148-05:00,"EP_Standard_C4484572_998",1-173,"Actions","EP_Logout",63,yes,"EP_1","Default zone"
602850,2023-05-02T08:25:01.160-05:00,"EP_Standard_C4484572_998",1-62,"Actions","START",0,yes,"EP_1","Default zone"
602862,2023-05-02T08:25:01.172-05:00,"EP_Standard_C4484572_998",1-205,"Actions","EP_Landing",1282,yes,"EP_1","Default zone"
602919,2023-05-02T08:25:01.229-05:00,"EP_Standard_C4484572_998",1-10,"Actions","EP_Employment Summary",3952,yes,"EP_1","Default zone"
602920,2023-05-02T08:25:01.230-05:00,"EP_Standard_C4484572",0-25,"Actions","EP_Landing",2660,yes,"EP","Default zone"
602922,2023-05-02T08:25:01.232-05:00,"EP_Standard_C4484572",0-98,"Actions","FINISH",0,yes,"EP","Default zone"
602922,2023-05-02T08:25:01.232-05:00,"EP_Standard_C4484572_998",1-18,"Actions","EP_Contact Info",1106,yes,"EP_1","Default zone"
602930,2023-05-02T08:25:01.240-05:00,"EP_Standard_C4484572_998",1-207,"Actions","EP_Landing",1307,yes,"EP_1","Default zone"
602943,2023-05-02T08:25:01.253-05:00,"EP_Standard_C4484572",0-200,"Actions","EP_Landing",1579,yes,"EP","Default zone"
602995,2023-05-02T08:25:01.305-05:00,"EP_Standard_C4484572",0-33,"Actions","EP_Personal Info",5415,yes,"EP","Default zone"
603022,2023-05-02T08:25:01.332-05:00,"EP_Standard_C4484572_998",1-206,"Actions","EP_Landing",1252,yes,"EP_1","Default zone"
603025,2023-05-02T08:25:01.335-05:00,"EP_Standard_C4484572",0-172,"Actions","EP_Logout",68,yes,"EP","Default zone"
603026,2023-05-02T08:25:01.336-05:00,"EP_Standard_C4484572",0-46,"Actions","FINISH",0,yes,"EP","Default zone"
603031,2023-05-02T08:25:01.341-05:00,"EP_Standard_C4484572",0-188,"Actions","EP_Address",1170,yes,"EP","Default zone"
603040,2023-05-02T08:25:01.350-05:00,"EP_Standard_C4484572_998",1-32,"Actions","EP_Dashboard",10483,yes,"EP_1","Default zone"
603044,2023-05-02T08:25:01.354-05:00,"EP_Standard_C4484572_998",1-196,"Actions","EP_Login",24721,yes,"EP_1","Default zone"
603072,2023-05-02T08:25:01.382-05:00,"EP_Standard_C4484572_998",1-203,"Actions","EP_Landing",1259,yes,"EP_1","Default zone"
603074,2023-05-02T08:25:01.384-05:00,"EP_Standard_C4484572_998",1-170,"Actions","EP_Logout",126,yes,"EP_1","Default zone"
603099,2023-05-02T08:25:01.409-05:00,"EP_Standard_C4484572",0-100,"Actions","EP_Personal Info",3374,yes,"EP","Default zone"
603100,2023-05-02T08:25:01.410-05:00,"EP_Standard_C4484572",0-76,"Actions","EP_Address",1308,yes,"EP","Default zone"
603102,2023-05-02T08:25:01.412-05:00,"EP_Standard_C4484572_998",1-123,"Actions","EP_Personal Info",3844,yes,"EP_1","Default zone"
603132,2023-05-02T08:25:01.442-05:00,"EP_Standard_C4484572_998",1-102,"Actions","EP_Personal Info",2452,yes,"EP_1","Default zone"
603137,2023-05-02T08:25:01.447-05:00,"EP_Standard_C4484572_998",1-209,"Actions","EP_Landing",1289,yes,"EP_1","Default zone"
